2,3,57,80,89,49,3,19,75,43,1,32,65,93,64,60,65,35,4,0,0,4,0,0,1,7,2,16,18,0,2,5,0,5,7,8,5,4,2,5,3,5,0,5,4,0,8,7,8,4,7,0,2,6,1,3,4,7,1,2,4,4,4,1,5,5,9,5,2,4,2,5,4,5,0,2,1,3,6,4,9,6,2,5,5,6,1,1,2,6,1,4,5,3,6,6,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,43,53,65,68,78,84,87,90,93,90,56,46,37,18,21,21,25,31,31,34,40,46,56,71,71,75,75,71,53,46,40,37,34,31,31,28,28,28,31,53,65,84,84,78,71,71,56,46,18,25,31,35,35,37,37,39,47,47,47,47,47,50,52,56,58,66,64,72,81,87,93,87,87,85,79,60,56,41,29,18,
2,9,55,61,49,53,91,11,0,85,25,55,64,90,31,53,57,21,4,0,0,4,0,0,4,9,2,0,7,7,3,0,0,8,4,7,9,5,1,3,0,0,4,7,9,1,7,8,7,4,6,5,4,6,7,6,0,11,4,2,3,5,4,2,4,4,7,8,3,2,4,3,0,8,0,4,8,4,6,7,8,5,2,3,9,8,5,5,0,7,5,6,5,3,5,4,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,34,43,62,68,75,62,62,59,59,53,53,46,50,46,46,46,46,46,50,46,46,46,50,59,62,65,90,87,84,78,75,62,31,31,31,31,34,34,34,34,37,53,53,46,56,50,40,31,14,39,47,54,58,66,68,70,66,56,50,50,45,35,35,35,37,37,39,41,41,50,52,54,58,79,77,72,68,62,56,43,
2,2,53,55,82,32,10,0,50,39,1,43,46,1,71,96,83,67,4,0,0,8,0,0,0,2,3,21,12,1,5,5,12,2,5,8,5,3,4,0,3,2,1,6,6,2,7,3,7,7,8,2,4,6,2,0,7,7,1,7,6,1,6,0,1,7,9,6,1,2,2,0,6,7,1,8,8,2,7,1,5,8,2,5,6,6,3,0,4,3,0,1,1,1,3,2,5,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,31,43,56,62,68,75,75,62,56,56,53,53,46,37,21,21,21,18,18,21,25,25,25,25,25,25,25,25,25,25,21,21,21,21,21,25,46,65,87,90,90,90,87,90,90,87,84,78,12,22,31,37,41,45,47,41,43,45,45,50,52,54,56,56,56,58,60,66,72,79,77,72,68,64,60,43,27,12,8,4,
2,0,37,74,70,22,87,6,22,90,88,9,24,89,48,73,72,29,7,0,1,9,5,0,1,9,5,0,0,3,7,0,1,5,4,7,7,4,1,1,2,1,1,2,2,0,4,6,7,4,6,4,5,5,9,4,7,5,8,4,7,6,6,4,5,5,7,7,2,0,7,3,4,3,5,1,6,4,1,3,8,6,1,2,8,6,5,1,6,4,6,4,4,4,7,7,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,21,31,43,50,56,62,62,65,59,59,59,62,62,59,59,56,53,56,53,53,46,46,46,46,46,46,46,46,53,53,56,59,56,59,62,68,65,62,62,65,68,75,68,62,56,50,34,21,31,58,66,70,75,81,85,72,62,52,47,41,37,33,31,31,29,33,33,41,45,54,68,85,81,75,70,64,58,54,52,22,
2,4,0,10,77,33,19,71,72,24,77,79,88,78,0,0,46,25,22,11,1,14,14,13,7,11,17,7,0,20,5,6,0,6,0,3,4,3,3,5,2,0,6,8,3,5,0,0,2,2,0,3,4,7,5,7,6,7,5,1,2,6,0,0,7,7,0,4,6,4,5,8,5,5,5,5,2,5,0,0,4,7,0,0,1,5,0,1,4,5,6,6,3,5,0,0,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,12,18,25,28,31,31,31,34,37,40,40,43,46,50,53,50,50,50,46,46,46,46,46,46,53,62,96,96,100,100,100,96,93,93,78,34,28,21,21,18,18,18,18,18,18,12,12,12,10,18,20,22,25,31,33,37,39,43,45,43,41,39,39,39,39,41,43,72,91,100,100,100,100,91,47,29,20,18,16,8,
1,7,75,59,54,82,6,0,55,21,0,27,51,0,0,76,34,0,2,0,0,0,34,1,12,34,1,19,13,8,0,6,12,12,5,7,7,5,3,0,5,3,0,3,2,0,0,5,3,0,6,3,4,6,2,0,9,5,0,7,8,0,1,6,7,0,7,7,7,5,2,0,9,6,0,7,7,0,0,4,6,0,3,3,7,5,2,0,3,1,0,2,4,0,0,5,4,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,71,81,84,90,93,93,68,62,56,53,46,40,34,25,18,18,18,18,18,21,18,21,18,21,18,18,18,18,18,18,21,21,18,21,21,25,28,34,34,37,37,37,34,31,25,21,15,6,12,12,18,22,27,27,25,22,29,33,35,37,43,50,52,56,62,64,64,52,39,37,37,45,41,37,33,29,25,20,16,10,
1,1,19,57,49,0,0,36,48,0,0,36,48,0,22,63,74,25,6,4,0,43,1,0,0,1,5,13,13,10,12,12,12,7,6,8,3,0,0,0,0,0,0,0,0,0,5,6,5,5,3,3,9,0,0,7,7,0,0,7,7,0,3,5,4,3,5,5,7,0,0,5,5,0,0,5,5,0,4,8,4,4,4,5,5,0,0,5,5,0,0,5,5,0,4,5,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,12,15,21,28,43,50,53,53,46,31,25,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,25,34,53,78,81,81,81,53,0,0,0,10,14,18,20,20,20,22,25,27,31,89,91,91,93,95,100,100,25,14,14,12,12,12,10,8,8,0,0,0,
1,9,52,46,54,31,64,0,8,72,19,39,62,66,29,56,45,18,4,0,0,8,5,0,4,12,3,0,8,3,5,2,3,6,5,8,8,3,4,0,1,2,3,9,6,2,6,9,8,2,9,2,5,7,12,0,5,10,3,3,5,7,5,5,4,4,10,7,3,2,7,0,4,5,0,4,6,6,4,5,9,5,3,3,8,7,9,1,2,7,5,8,5,3,5,7,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,46,53,59,65,68,46,43,43,37,37,34,34,31,34,31,31,34,34,34,34,40,43,46,53,56,59,68,68,71,65,62,31,28,25,21,21,21,18,34,43,53,62,68,59,40,28,18,12,16,22,35,50,58,56,52,50,47,50,43,37,35,29,25,25,25,27,29,33,41,60,66,68,83,79,70,62,52,25,12,4,
1,4,0,15,78,31,19,58,57,24,59,47,74,55,0,8,80,52,23,10,2,28,15,15,0,1,16,6,0,16,5,6,0,3,0,3,4,2,3,5,2,0,7,10,4,7,0,4,5,7,0,4,3,7,5,8,7,7,4,2,4,6,0,3,4,7,0,4,5,5,5,9,6,5,6,7,4,6,0,3,5,5,0,0,1,5,1,1,5,5,5,8,4,7,0,2,3,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,2,1,1,1,1,1,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,12,15,21,28,31,34,34,37,40,40,43,46,46,50,40,40,40,40,40,37,40,37,40,37,40,37,43,56,93,96,100,96,90,31,25,21,21,21,21,21,28,34,43,50,59,59,43,31,6,10,12,18,22,27,31,33,35,33,33,31,29,33,33,37,41,45,52,68,95,97,100,100,100,100,47,25,20,18,14,10,
2,7,59,86,96,78,0,0,74,23,0,19,74,0,0,56,32,0,5,0,0,1,36,0,10,35,3,18,14,11,0,6,10,13,7,7,3,5,2,1,3,3,0,1,2,0,0,4,3,0,6,2,0,6,0,0,7,7,0,7,8,0,0,7,7,0,9,5,1,4,1,0,6,7,0,6,6,0,0,7,7,0,3,4,2,6,1,0,4,3,0,3,4,0,0,5,2,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,62,68,75,81,81,90,90,93,96,100,84,71,37,25,25,25,21,25,21,21,25,25,25,25,25,21,25,25,25,21,25,25,21,25,25,25,25,21,25,21,21,25,25,25,25,21,21,15,6,8,10,14,14,20,22,25,25,25,29,35,41,52,58,68,75,79,83,81,77,66,60,52,47,37,33,25,22,16,16,10,
